reporting_country,partner_country,year,flow_type,hs_code,product_category,trade_value_usd,reporting_date,exporter_gdp_usd
Canada,Australia,2022,export,842673,Machinery,4132120506.0,2022-05-29,2100000000000.0
Australia,Canada,2022,import,842673,Machinery,4279061977.0,2022-05-29,2100000000000.0
Canada,Australia,2022,export,854992,Electronics,4335516562.0,2023-01-17,2100000000000.0
Australia,Canada,2022,import,854992,Electronics,4458640725.0,2023-01-17,2100000000000.0
Canada,Australia,2022,export,879424,Vehicles,1829638572.0,2022-01-02,2100000000000.0
Australia,Canada,2022,import,879424,Vehicles,1941603967.0,2022-01-02,2100000000000.0
Canada,Australia,2023,export,847552,Machinery,3572294923.0,2023-09-21,2100000000000.0
Australia,Canada,2023,import,847552,Machinery,3581891742.0,2023-09-21,2100000000000.0
Canada,Australia,2023,export,855368,Electronics,893434748.0,2023-10-12,2100000000000.0
Australia,Canada,2023,import,855368,Electronics,908193909.0,2023-10-12,2100000000000.0
Canada,Australia,2023,export,513933,Textiles,2710726276.0,2023-06-27,2100000000000.0
Australia,Canada,2023,import,513933,Textiles,2708683331.0,2023-06-27,2100000000000.0
Australia,Germany,2019,export,843883,Machinery,2001596277.0,2019-11-04,1600000000000.0
Germany,Australia,2019,import,843883,Machinery,1988492325.0,2019-11-04,1600000000000.0
Australia,Germany,2019,export,850598,Electronics,13891797.0,2019-11-16,1600000000000.0
Germany,Australia,2019,import,850598,Electronics,14682858.0,2019-11-16,1600000000000.0
Australia,Germany,2019,export,870936,Vehicles,3083459162.0,2019-07-26,1600000000000.0
Germany,Australia,2019,import,870936,Vehicles,3248666756.0,2019-07-26,1600000000000.0
Australia,Germany,2019,export,287429,Chemicals,669452400.0,2020-02-29,1600000000000.0
Germany,Australia,2019,import,287429,Chemicals,710066060.0,2020-02-29,1600000000000.0
Australia,Germany,2019,export,518803,Textiles,3976843855.0,2019-01-09,1600000000000.0
Germany,Australia,2019,import,518803,Textiles,4178294600.0,2019-01-09,1600000000000.0
Australia,Germany,2020,export,855296,Electronics,2049051224.0,2020-01-03,1600000000000.0
Germany,Australia,2020,import,855296,Electronics,2055665434.0,2020-01-03,1600000000000.0
Australia,Germany,2020,export,539182,Textiles,4280400729.0,2020-09-07,1600000000000.0
Germany,Australia,2020,import,539182,Textiles,4230733913.0,2020-09-07,1600000000000.0
Australia,Germany,2021,export,845656,Machinery,2420933063.0,2021-09-21,1600000000000.0
Germany,Australia,2021,import,845656,Machinery,2404583717.0,2021-09-21,1600000000000.0
Australia,Germany,2021,export,291140,Chemicals,709854141.0,2022-03-25,1600000000000.0
Germany,Australia,2021,import,291140,Chemicals,736123174.0,2022-03-25,1600000000000.0
Australia,Germany,2022,export,875446,Vehicles,4210261863.0,2022-02-28,1600000000000.0
Germany,Australia,2022,import,875446,Vehicles,4190099140.0,2022-02-28,1600000000000.0
Australia,Germany,2022,export,528024,Textiles,1260789322.0,2022-05-14,1600000000000.0
Germany,Australia,2022,import,528024,Textiles,1327145283.0,2022-05-14,1600000000000.0
Australia,Germany,2023,export,843492,Machinery,1223478266.0,2023-01-27,1600000000000.0
Germany,Australia,2023,import,843492,Machinery,1336993627.0,2023-01-27,1600000000000.0
Australia,Germany,2023,export,872042,Vehicles,3388103670.0,2023-02-07,1600000000000.0
Germany,Australia,2023,import,872042,Vehicles,3715056008.0,2023-02-07,1600000000000.0
Australia,Germany,2023,export,294195,Chemicals,4790684463.0,2024-01-09,1600000000000.0
Germany,Australia,2023,import,294195,Chemicals,5149979045.0,2024-01-09,1600000000000.0
Australia,France,2019,export,845565,Machinery,4997795353.0,2019-10-19,1600000000000.0
France,Australia,2019,import,845565,Machinery,5296747578.0,2019-10-19,1600000000000.0
Australia,France,2019,export,851958,Electronics,4356892754.0,2019-05-09,1600000000000.0
France,Australia,2019,import,851958,Electronics,4661184515.0,2019-05-09,1600000000000.0
Australia,France,2019,export,879490,Vehicles,814938750.0,2019-07-22,1600000000000.0
France,Australia,2019,import,879490,Vehicles,816517422.0,2019-07-22,1600000000000.0
Australia,France,2019,export,290246,Chemicals,3991186735.0,2019-12-11,1600000000000.0
France,Australia,2019,import,290246,Chemicals,3936942103.0,2019-12-11,1600000000000.0
Australia,France,2019,export,528833,Textiles,1010297133.0,2020-01-12,1600000000000.0
France,Australia,2019,import,528833,Textiles,1079191992.0,2020-01-12,1600000000000.0
Australia,France,2020,export,875918,Vehicles,1003443254.0,2020-11-04,1600000000000.0
France,Australia,2020,import,875918,Vehicles,999740047.0,2020-11-04,1600000000000.0
Australia,France,2021,export,847384,Machinery,2569050009.0,2021-07-19,1600000000000.0
France,Australia,2021,import,847384,Machinery,2722539321.0,2021-07-19,1600000000000.0
Australia,France,2021,export,855884,Electronics,1329665273.0,2021-08-28,1600000000000.0
France,Australia,2021,import,855884,Electronics,1416350292.0,2021-08-28,1600000000000.0
Australia,France,2021,export,873174,Vehicles,3170087448.0,2021-03-25,1600000000000.0
France,Australia,2021,import,873174,Vehicles,3300234842.0,2021-03-25,1600000000000.0
Australia,France,2021,export,298570,Chemicals,4465179464.0,2021-02-04,1600000000000.0
France,Australia,2021,import,298570,Chemicals,4699998030.0,2021-02-04,1600000000000.0
Australia,France,2022,export,844491,Machinery,1398050922.0,2022-06-06,1600000000000.0
France,Australia,2022,import,844491,Machinery,1371052494.0,2022-06-06,1600000000000.0
Australia,France,2022,export,850194,Electronics,2445634135.0,2022-02-05,1600000000000.0
France,Australia,2022,import,850194,Electronics,2666096138.0,2022-02-05,1600000000000.0
Australia,France,2022,export,873516,Vehicles,2386005315.0,2023-02-10,1600000000000.0
France,Australia,2022,import,873516,Vehicles,2560078308.0,2023-02-10,1600000000000.0
Australia,France,2022,export,538630,Textiles,2018531777.0,2022-03-04,1600000000000.0
France,Australia,2022,import,538630,Textiles,2110028389.0,2022-03-04,1600000000000.0
Australia,France,2023,export,842224,Machinery,4766879774.0,2023-04-13,1600000000000.0
France,Australia,2023,import,842224,Machinery,4943398403.0,2023-04-13,1600000000000.0
Australia,France,2023,export,859764,Electronics,3370963072.0,2023-01-22,1600000000000.0
France,Australia,2023,import,859764,Electronics,3501663989.0,2023-01-22,1600000000000.0
Australia,France,2023,export,875627,Vehicles,3510264232.0,2024-03-07,1600000000000.0
France,Australia,2023,import,875627,Vehicles,3456482334.0,2024-03-07,1600000000000.0
Australia,France,2023,export,528015,Textiles,1075510868.0,2023-10-14,1600000000000.0
France,Australia,2023,import,528015,Textiles,1178116769.0,2023-10-14,1600000000000.0
Australia,USA,2019,export,849905,Machinery,396108245.0,2019-07-20,1600000000000.0
USA,Australia,2019,import,849905,Machinery,425177141.0,2019-07-20,1600000000000.0
Australia,USA,2019,export,851627,Electronics,612926491.0,2020-03-22,1600000000000.0
USA,Australia,2019,import,851627,Electronics,650903849.0,2020-03-22,1600000000000.0
Australia,USA,2019,export,289319,Chemicals,833896992.0,2020-01-08,1600000000000.0
USA,Australia,2019,import,289319,Chemicals,905808931.0,2020-01-08,1600000000000.0
Australia,USA,2019,export,518158,Textiles,3689959585.0,2019-05-25,1600000000000.0
USA,Australia,2019,import,518158,Textiles,3855645213.0,2019-05-25,1600000000000.0
Australia,USA,2020,export,854026,Electronics,1265036363.0,2020-06-04,1600000000000.0
USA,Australia,2020,import,854026,Electronics,1301876188.0,2020-06-04,1600000000000.0
Australia,USA,2020,export,877781,Vehicles,1216120128.0,2020-07-21,1600000000000.0
USA,Australia,2020,import,877781,Vehicles,1196372017.0,2020-07-21,1600000000000.0
Australia,USA,2020,export,292574,Chemicals,2116238497.0,2020-08-04,1600000000000.0
USA,Australia,2020,import,292574,Chemicals,2108346686.0,2020-08-04,1600000000000.0
Australia,USA,2020,export,513189,Textiles,1373227955.0,2021-02-01,1600000000000.0
USA,Australia,2020,import,513189,Textiles,1436448072.0,2021-02-01,1600000000000.0
Australia,USA,2021,export,849079,Machinery,1145264037.0,2021-02-10,1600000000000.0
USA,Australia,2021,import,849079,Machinery,1232486482.0,2021-02-10,1600000000000.0
Australia,USA,2022,export,842696,Machinery,1331544411.0,2022-11-06,1600000000000.0
USA,Australia,2022,import,842696,Machinery,1460612052.0,2022-11-06,1600000000000.0
Australia,USA,2022,export,854922,Electronics,917972156.0,2022-03-31,1600000000000.0
USA,Australia,2022,import,854922,Electronics,991448475.0,2022-03-31,1600000000000.0
Australia,USA,2023,export,841199,Machinery,2562096333.0,2023-05-01,1600000000000.0
USA,Australia,2023,import,841199,Machinery,2799655823.0,2023-05-01,1600000000000.0
Australia,USA,2023,export,853661,Electronics,2897923748.0,2023-10-10,1600000000000.0
USA,Australia,2023,import,853661,Electronics,3127706604.0,2023-10-10,1600000000000.0
Australia,USA,2023,export,288522,Chemicals,869061227.0,2023-02-23,1600000000000.0
USA,Australia,2023,import,288522,Chemicals,938217709.0,2023-02-23,1600000000000.0
Australia,USA,2023,export,508497,Textiles,4383327890.0,2023-10-17,1600000000000.0
USA,Australia,2023,import,508497,Textiles,4545888925.0,2023-10-17,1600000000000.0
Australia,China,2019,export,844287,Machinery,3106762881.0,2020-02-05,1600000000000.0
China,Australia,2019,import,844287,Machinery,3132636172.0,2020-02-05,1600000000000.0
Australia,China,2019,export,854461,Electronics,983219917.0,2019-07-31,1600000000000.0
China,Australia,2019,import,854461,Electronics,1011428724.0,2019-07-31,1600000000000.0
Australia,China,2019,export,878486,Vehicles,1163404692.0,2019-01-05,1600000000000.0
China,Australia,2019,import,878486,Vehicles,1201550871.0,2019-01-05,1600000000000.0
Australia,China,2019,export,290007,Chemicals,744450338.0,2020-02-06,1600000000000.0
China,Australia,2019,import,290007,Chemicals,775961467.0,2020-02-06,1600000000000.0
Australia,China,2019,export,505550,Textiles,100965236.0,2019-07-23,1600000000000.0
China,Australia,2019,import,505550,Textiles,104482092.0,2019-07-23,1600000000000.0
Australia,China,2020,export,854926,Electronics,3927620675.0,2021-03-20,1600000000000.0
China,Australia,2020,import,854926,Electronics,4099875699.0,2021-03-20,1600000000000.0
Australia,China,2020,export,877497,Vehicles,387648946.0,2021-03-22,1600000000000.0
China,Australia,2020,import,877497,Vehicles,384136741.0,2021-03-22,1600000000000.0
Australia,China,2020,export,290569,Chemicals,1146051618.0,2020-11-10,1600000000000.0
China,Australia,2020,import,290569,Chemicals,1154215396.0,2020-11-10,1600000000000.0
Australia,China,2020,export,529963,Textiles,3203894218.0,2021-02-05,1600000000000.0
China,Australia,2020,import,529963,Textiles,3171852900.0,2021-02-05,1600000000000.0
Australia,China,2021,export,847110,Machinery,45300468.0,2021-12-24,1600000000000.0
China,Australia,2021,import,847110,Machinery,47328374.0,2021-12-24,1600000000000.0
Australia,China,2021,export,298265,Chemicals,3856498420.0,2021-11-23,1600000000000.0
China,Australia,2021,import,298265,Chemicals,4201694256.0,2021-11-23,1600000000000.0
Australia,China,2021,export,536227,Textiles,508494410.0,2021-02-15,1600000000000.0
China,Australia,2021,import,536227,Textiles,504088563.0,2021-02-15,1600000000000.0
Australia,China,2022,export,58395,Electronics,2165928752.0,2023-02-16,1600000000000.0
China,Australia,2022,import,58395,Electronics,2207021907.0,2023-02-16,1600000000000.0
Australia,China,2022,export,872489,Vehicles,4016718627.0,2022-08-06,1600000000000.0
China,Australia,2022,import,872489,Vehicles,4274252998.0,2022-08-06,1600000000000.0
Australia,China,2022,export,294307,Chemicals,2005881263.0,2022-03-05,1600000000000.0
China,Australia,2022,import,294307,Chemicals,2197577631.0,2022-03-05,1600000000000.0
Australia,China,2023,export,849752,Machinery,747035035.0,2024-03-08,1600000000000.0
China,Australia,2023,import,849752,Machinery,801071324.0,2024-03-08,1600000000000.0
Australia,China,2023,export,859405,Electronics,4841889434.0,2023-08-15,1600000000000.0
China,Australia,2023,import,859405,Electronics,4852344689.0,2023-08-15,1600000000000.0
Australia,China,2023,export,294837,Chemicals,3768777341.0,2023-10-24,1600000000000.0
China,Australia,2023,import,294837,Chemicals,4112171311.0,2023-10-24,1600000000000.0
Australia,China,2023,export,529265,Textiles,4964205706.0,2023-04-26,1600000000000.0
China,Australia,2023,import,529265,Textiles,5143954915.0,2023-04-26,1600000000000.0
Australia,Japan,2019,export,842397,Machinery,2968594219.0,2019-06-29,1600000000000.0
Japan,Australia,2019,import,842397,Machinery,3033769559.0,2019-06-29,1600000000000.0
Australia,Japan,2019,export,857719,Electronics,2481730818.0,2020-02-27,1600000000000.0
Japan,Australia,2019,import,857719,Electronics,2718631087.0,2020-02-27,1600000000000.0
Australia,Japan,2019,export,873940,Vehicles,3164952098.0,2020-02-22,1600000000000.0
Japan,Australia,2019,import,873940,Vehicles,3391252770.0,2020-02-22,1600000000000.0
Australia,Japan,2019,export,281741,Chemicals,4833752679.0,2019-02-07,1600000000000.0
Japan,Australia,2019,import,281741,Chemicals,4869305297.0,2019-02-07,1600000000000.0
Australia,Japan,2020,export,846233,Machinery,3838541709.0,2020-06-26,1600000000000.0
Japan,Australia,2020,import,846233,Machinery,4005155295.0,2020-06-26,1600000000000.0
Australia,Japan,2020,export,286393,Chemicals,1707333843.0,2021-01-11,1600000000000.0
Japan,Australia,2020,import,286393,Chemicals,1782987528.0,2021-01-11,1600000000000.0
Australia,Japan,2020,export,521816,Textiles,3764947179.0,2021-03-15,1600000000000.0
Japan,Australia,2020,import,521816,Textiles,3729806692.0,2021-03-15,1600000000000.0
Australia,Japan,2021,export,840990,Machinery,3352687879.0,2021-04-15,1600000000000.0
Japan,Australia,2021,import,840990,Machinery,3663239370.0,2021-04-15,1600000000000.0
Australia,Japan,2021,export,851709,Electronics,4644142997.0,2021-08-19,1600000000000.0
Japan,Australia,2021,import,851709,Electronics,4771243921.0,2021-08-19,1600000000000.0
Australia,Japan,2021,export,879956,Vehicles,4578653782.0,2021-12-10,1600000000000.0
Japan,Australia,2021,import,879956,Vehicles,4789625095.0,2021-12-10,1600000000000.0
Australia,Japan,2021,export,506631,Textiles,1315965193.0,2021-10-10,1600000000000.0
Japan,Australia,2021,import,506631,Textiles,1428203073.0,2021-10-10,1600000000000.0
Australia,Japan,2022,export,843984,Machinery,4882931454.0,2022-10-01,1600000000000.0
Japan,Australia,2022,import,843984,Machinery,5297866737.0,2022-10-01,1600000000000.0
Australia,Japan,2022,export,854533,Electronics,4600259482.0,2022-09-07,1600000000000.0
Japan,Australia,2022,import,854533,Electronics,4927986440.0,2022-09-07,1600000000000.0
Australia,Japan,2023,export,847034,Machinery,12730639.0,2024-01-28,1600000000000.0
Japan,Australia,2023,import,847034,Machinery,12793743.0,2024-01-28,1600000000000.0
Australia,Japan,2023,export,533650,Textiles,4293209247.0,2023-09-28,1600000000000.0
Japan,Australia,2023,import,533650,Textiles,4369544740.0,2023-09-28,1600000000000.0
Australia,India,2019,export,846082,Machinery,1802587314.0,2020-03-25,1600000000000.0
India,Australia,2019,import,846082,Machinery,1953719756.0,2020-03-25,1600000000000.0
Australia,India,2019,export,852375,Electronics,507406223.0,2019-07-13,1600000000000.0
India,Australia,2019,import,852375,Electronics,504464660.0,2019-07-13,1600000000000.0
Australia,India,2019,export,870491,Vehicles,298794875.0,2019-07-27,1600000000000.0
India,Australia,2019,import,870491,Vehicles,295210748.0,2019-07-27,1600000000000.0
Australia,India,2019,export,287753,Chemicals,3253448456.0,2019-07-01,1600000000000.0
India,Australia,2019,import,287753,Chemicals,3399986808.0,2019-07-01,1600000000000.0
Australia,India,2019,export,517290,Textiles,3388037950.0,2019-04-01,1600000000000.0
India,Australia,2019,import,517290,Textiles,3664841946.0,2019-04-01,1600000000000.0
Australia,India,2020,export,840133,Machinery,2791602188.0,2020-03-21,1600000000000.0
India,Australia,2020,import,840133,Machinery,2958814361.0,2020-03-21,1600000000000.0
Australia,India,2020,export,38106,Electronics,4556851256.0,2020-04-14,1600000000000.0
India,Australia,2020,import,38106,Electronics,4698212487.0,2020-04-14,1600000000000.0
Australia,India,2020,export,875432,Vehicles,4346947403.0,2021-03-03,1600000000000.0
India,Australia,2020,import,875432,Vehicles,4541984451.0,2021-03-03,1600000000000.0
Australia,India,2020,export,281882,Chemicals,1358384429.0,2020-07-29,1600000000000.0
India,Australia,2020,import,281882,Chemicals,1477736206.0,2020-07-29,1600000000000.0
Australia,India,2020,export,504836,Textiles,3124796255.0,2020-09-26,1600000000000.0
India,Australia,2020,import,504836,Textiles,3253897525.0,2020-09-26,1600000000000.0
Australia,India,2021,export,849288,Machinery,97727323.0,2021-01-14,1600000000000.0
India,Australia,2021,import,849288,Machinery,97162858.0,2021-01-14,1600000000000.0
Australia,India,2021,export,77027,Electronics,4326995506.0,2021-03-31,1600000000000.0
India,Australia,2021,import,77027,Electronics,4666626226.0,2021-03-31,1600000000000.0
Australia,India,2021,export,878412,Vehicles,3658457135.0,2021-06-30,1600000000000.0
India,Australia,2021,import,878412,Vehicles,3904416094.0,2021-06-30,1600000000000.0
Australia,India,2021,export,297025,Chemicals,1315980102.0,2022-02-25,1600000000000.0
India,Australia,2021,import,297025,Chemicals,1402575990.0,2022-02-25,1600000000000.0
Australia,India,2021,export,501560,Textiles,2263359984.0,2021-06-25,1600000000000.0
India,Australia,2021,import,501560,Textiles,2437830430.0,2021-06-25,1600000000000.0
Australia,India,2022,export,848920,Machinery,4941736982.0,2022-04-11,1600000000000.0
India,Australia,2022,import,848920,Machinery,5372075785.0,2022-04-11,1600000000000.0
Australia,India,2022,export,856049,Electronics,4795569057.0,2022-11-08,1600000000000.0
India,Australia,2022,import,856049,Electronics,4792616444.0,2022-11-08,1600000000000.0
Australia,India,2022,export,874641,Vehicles,1856417363.0,2022-07-10,1600000000000.0
India,Australia,2022,import,874641,Vehicles,1987332366.0,2022-07-10,1600000000000.0
Australia,India,2022,export,504669,Textiles,632530309.0,2022-07-05,1600000000000.0
India,Australia,2022,import,504669,Textiles,637303681.0,2022-07-05,1600000000000.0
Australia,India,2023,export,840684,Machinery,1917380645.0,2023-07-10,1600000000000.0
